RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSalaryRatio,TenureByAge,CreditScoreGivenAge
219,15659366,Shih,807,France,Male,43,1,105799.32,2,1,0,34888.04,1,3.0325383713157863,0.023255813953488372,18.767441860465116
220,15774854,Fuller,592,France,Male,54,8,0.0,1,1,1,28737.71,1,0.0,0.14814814814814814,10.962962962962964
221,15725311,Hay,726,France,Female,31,9,114722.05,2,1,1,98178.57,0,1.1685039820808145,0.2903225806451613,23.419354838709676
222,15787155,Yang,514,Spain,Male,30,7,0.0,1,0,1,125010.24,0,0.0,0.23333333333333334,17.133333333333333
223,15727829,McIntyre,567,France,Male,42,2,0.0,2,1,1,167984.61,0,0.0,0.047619047619047616,13.5
224,15733247,Stevenson,850,France,Male,33,10,0.0,1,1,0,4861.72,1,0.0,0.30303030303030304,25.757575757575758
225,15568748,Poole,671,Germany,Male,45,6,99564.22,1,1,1,108872.45,1,0.9145033477247918,0.13333333333333333,14.911111111111111
226,15699029,Bagley,670,France,Male,37,4,170557.91,2,1,0,198252.88,0,0.8603048288630157,0.10810810810810811,18.10810810810811
227,15774393,Ch'ien,694,France,Female,30,9,0.0,2,1,1,26960.31,0,0.0,0.3,23.133333333333333
228,15676895,Cattaneo,547,Germany,Female,39,6,74596.15,3,1,1,85746.52,1,0.8699612532380322,0.15384615384615385,14.025641025641026
229,15637753,O'Sullivan,751,Germany,Male,50,2,96888.39,1,1,0,77206.25,1,1.2549293612887558,0.04,15.02
230,15605461,Lucas,594,Germany,Female,29,3,130830.22,1,1,0,61048.53,0,2.1430527483626554,0.10344827586206896,20.482758620689655
231,15808473,Ringrose,673,France,Male,72,1,0.0,2,0,1,111981.19,0,0.0,0.013888888888888888,9.347222222222221
232,15627000,Freeman,610,France,Male,40,0,0.0,2,1,0,62232.6,0,0.0,0.0,15.25
233,15787174,Sergeyev,512,France,Female,37,1,0.0,2,0,1,156105.03,0,0.0,0.02702702702702703,13.837837837837839
234,15723886,Fiore,767,Germany,Male,20,3,119714.25,2,0,1,150135.38,0,0.7973753421745094,0.15,38.35
235,15704769,Smith,585,France,Female,67,5,113978.97,2,0,1,93146.11,0,1.2236578639730633,0.07462686567164178,8.73134328358209
236,15772896,Dumetochukwu,763,Germany,Male,42,6,100160.75,1,1,0,33462.94,1,2.9931844004143087,0.14285714285714285,18.166666666666668
237,15711540,Pacheco,712,France,Female,29,2,0.0,1,1,1,144375.0,0,0.0,0.06896551724137931,24.551724137931036
238,15764866,Synnot,539,Germany,Female,43,3,116220.5,3,1,0,55803.96,1,2.0826568580437663,0.06976744186046512,12.534883720930232
239,15794056,Johnston,668,France,Female,46,2,0.0,3,1,0,89048.46,1,0.0,0.043478260869565216,14.521739130434783
240,15795149,Stevens,703,France,Male,28,2,81173.83,2,0,1,162812.16,0,0.49857350949707935,0.07142857142857142,25.107142857142858
241,15812009,Grant,662,Spain,Male,38,4,0.0,2,1,0,136259.65,0,0.0,0.10526315789473684,17.42105263157895
242,15651001,Tsao,725,Germany,Female,39,5,116803.8,1,1,0,124052.97,0,0.9415639141892371,0.1282051282051282,18.58974358974359
243,15813844,Barnes,703,France,Male,37,8,105961.68,2,0,1,74158.8,0,1.4288483632421236,0.21621621621621623,19.0
244,15596175,McIntosh,659,Germany,Male,67,6,117411.6,1,1,1,45071.09,1,2.6050312961146496,0.08955223880597014,9.835820895522389
245,15576269,Madison,523,Spain,Male,34,7,0.0,2,1,0,62030.06,0,0.0,0.20588235294117646,15.382352941176471
246,15797219,Ifesinachi,635,France,Female,40,10,123497.58,1,1,0,131953.23,1,0.9359193405117858,0.25,15.875
247,15685500,Glazkov,772,Germany,Male,26,7,152400.51,2,1,0,79414.0,0,1.9190635152492006,0.2692307692307692,29.692307692307693
248,15599792,Dimauro,545,France,Female,26,1,0.0,2,1,1,199638.56,0,0.0,0.038461538461538464,20.96153846153846
249,15657566,Wieck,634,Germany,Male,24,8,103097.85,1,1,1,157577.29,0,0.6542684545469718,0.3333333333333333,26.416666666666668
250,15772423,Liao,739,Germany,Male,54,8,126418.14,1,1,0,134420.75,1,0.9404659622863285,0.14814814814814814,13.685185185185185
251,15628112,Hughes,771,Germany,Female,36,5,77846.9,1,0,0,99805.99,0,0.7799822435507127,0.1388888888888889,21.416666666666668
252,15753754,Morrison,587,Spain,Female,34,1,0.0,2,1,1,97932.68,0,0.0,0.029411764705882353,17.264705882352942
253,15793726,Matveyeva,681,France,Female,79,0,0.0,2,0,1,170968.99,0,0.0,0.0,8.620253164556962
254,15694717,Ku,544,Germany,Male,37,2,79731.91,1,1,1,57558.95,0,1.3852217596047185,0.05405405405405406,14.702702702702704
255,15665834,Cheatham,696,Spain,Male,28,8,0.0,1,0,0,176713.47,0,0.0,0.2857142857142857,24.857142857142858
256,15765297,Yao,766,Spain,Male,41,0,0.0,2,0,1,34283.23,0,0.0,0.0,18.682926829268293
257,15636684,Kirkland,727,France,Male,34,10,0.0,2,1,1,198637.34,0,0.0,0.29411764705882354,21.38235294117647
258,15592979,Rose,671,Germany,Female,34,6,37266.67,2,0,0,156917.12,0,0.23749269678158763,0.17647058823529413,19.735294117647058
259,15750803,Jess,693,France,Female,30,6,127992.25,1,1,1,50457.2,0,2.536649873556202,0.2,23.1
260,15607178,Welch,850,Germany,Male,38,3,54901.01,1,1,1,140075.55,0,0.39193856458175613,0.07894736842105263,22.36842105263158
261,15713853,Ifeajuna,732,Germany,Male,42,9,108748.08,2,1,1,65323.11,0,1.664771931403756,0.21428571428571427,17.428571428571427
262,15673481,Morton,726,Spain,Female,48,6,99906.19,1,1,0,64323.24,0,1.5531896403228445,0.125,15.125
263,15686776,Rossi,557,France,Female,32,6,184686.41,2,1,0,14956.44,0,12.348286758078794,0.1875,17.40625
264,15673693,Reppert,682,France,Female,26,0,110654.02,1,0,1,111879.21,0,0.9890489931060471,0.0,26.23076923076923
265,15700696,Kang,738,Spain,Male,31,9,79019.8,1,1,1,18606.23,0,4.246953842879509,0.2903225806451613,23.806451612903224
266,15813163,Ch'iu,531,Spain,Female,36,9,99240.51,1,1,0,123137.01,0,0.80593568091348,0.25,14.75
267,15653857,Wallis,498,France,Male,34,2,0.0,2,1,1,148528.24,0,0.0,0.058823529411764705,14.647058823529411
268,15777076,Clark,651,France,Male,36,7,0.0,2,1,0,13898.31,0,0.0,0.19444444444444445,18.083333333333332
269,15717398,Fielding,549,Spain,Female,39,7,0.0,1,0,0,81259.25,1,0.0,0.1794871794871795,14.076923076923077
270,15799217,Zetticci,791,Germany,Female,35,7,52436.2,1,1,0,161051.75,0,0.32558603057712815,0.2,22.6
271,15787071,Dulhunty,650,Spain,Male,41,9,0.0,2,0,1,191599.67,0,0.0,0.21951219512195122,15.853658536585366
272,15619955,Bevington,733,Germany,Male,34,3,100337.96,3,1,0,48559.19,1,2.0663021767867216,0.08823529411764706,21.558823529411764
273,15796505,Boyle,811,Germany,Female,34,1,149297.19,2,1,1,186339.74,0,0.8012096077841474,0.029411764705882353,23.852941176470587
274,15725166,Newton,707,France,Male,30,8,0.0,2,1,0,33159.37,0,0.0,0.26666666666666666,23.566666666666666
275,15800116,Bowman,712,Germany,Male,28,4,145605.44,1,0,1,93883.53,0,1.5509156930933468,0.14285714285714285,25.428571428571427
276,15758685,Dubinina,706,Spain,Female,37,7,0.0,2,1,1,110899.3,0,0.0,0.1891891891891892,19.08108108108108
277,15694456,Toscani,756,France,Male,62,3,0.0,1,1,1,11199.04,1,0.0,0.04838709677419355,12.193548387096774
278,15767339,Chiazagomekpere,777,France,Female,53,10,0.0,2,1,0,189992.97,0,0.0,0.18867924528301888,14.660377358490566
279,15683562,Allen,646,France,Male,35,6,84026.86,1,0,1,164255.69,0,0.5115613346484374,0.17142857142857143,18.457142857142856
280,15782210,K'ung,714,France,Male,46,1,0.0,1,1,0,152167.79,1,0.0,0.021739130434782608,15.521739130434783
281,15668893,Wilsmore,782,France,Male,39,8,0.0,2,1,1,33949.67,0,0.0,0.20512820512820512,20.05128205128205
282,15669169,Hargreaves,775,Spain,Male,29,10,0.0,2,1,1,68143.93,0,0.0,0.3448275862068966,26.724137931034484
283,15643024,Huang,479,Germany,Male,35,4,138718.92,1,1,1,47251.79,1,2.9357389423765747,0.11428571428571428,13.685714285714285
284,15699389,Ch'ien,807,France,Male,42,7,118274.71,1,1,1,25885.72,0,4.569110304832162,0.16666666666666666,19.214285714285715
285,15708608,Wallwork,799,France,Female,22,8,174185.98,2,0,1,192633.85,0,0.9042334979028868,0.36363636363636365,36.31818181818182
286,15626144,Chu,675,France,Male,40,7,113208.86,2,1,0,34577.36,0,3.274074712470819,0.175,16.875
287,15573112,Kang,602,Spain,Male,29,5,103907.28,1,1,0,161229.84,0,0.6444668058964768,0.1724137931034483,20.75862068965517
288,15790678,Davidson,475,France,Female,32,8,119023.28,1,1,0,100816.29,0,1.1805957152360993,0.25,14.84375
289,15727556,O'Donnell,744,Spain,Female,26,5,166297.89,1,1,1,181694.44,0,0.915261303537962,0.19230769230769232,28.615384615384617
290,15697307,Nnachetam,588,Spain,Male,34,10,0.0,2,1,0,79078.91,0,0.0,0.29411764705882354,17.294117647058822
291,15652266,Chidiebele,703,Germany,Male,42,9,63227.0,1,0,1,137316.32,0,0.4604478185841275,0.21428571428571427,16.738095238095237
292,15607098,Ahmed,747,Spain,Female,41,5,94521.17,2,1,0,194926.86,0,0.48490582570303553,0.12195121951219512,18.21951219512195
293,15655774,Booth,583,France,Male,27,7,0.0,2,1,0,51285.49,0,0.0,0.25925925925925924,21.59259259259259
294,15590241,Chuang,750,Spain,Female,34,9,112822.26,1,0,0,150401.53,1,0.7501403742368844,0.2647058823529412,22.058823529411764
295,15785819,Shao,681,France,Male,38,3,0.0,2,1,1,112491.96,0,0.0,0.07894736842105263,17.92105263157895
296,15723654,Tsao,773,France,Male,25,2,135903.33,1,1,0,73656.38,0,1.8450992296933406,0.08,30.92
297,15774510,Tien,714,France,Female,31,4,125169.26,1,1,1,106636.89,0,1.1737894831704112,0.12903225806451613,23.032258064516128
298,15684173,Chang,687,Spain,Female,44,7,0.0,3,1,0,155853.52,1,0.0,0.1590909090909091,15.613636363636363
299,15650068,Johnson,511,France,Male,58,0,149117.31,1,1,1,162599.51,0,0.9170833909647083,0.0,8.810344827586206
300,15811490,French,627,France,Male,33,5,0.0,2,1,1,103737.82,0,0.0,0.15151515151515152,19.0
301,15803976,Efremov,694,France,Female,31,10,0.0,2,1,0,160990.27,0,0.0,0.3225806451612903,22.387096774193548
302,15682541,Hartley,616,Spain,Female,36,6,132311.71,1,0,0,15462.84,0,8.55675348124924,0.16666666666666666,17.11111111111111
303,15695699,Calabrese,687,France,Male,35,8,0.0,2,1,0,10334.05,0,0.0,0.22857142857142856,19.62857142857143
304,15624188,Chiu,712,France,Female,33,6,0.0,2,1,1,190686.16,0,0.0,0.18181818181818182,21.575757575757574
305,15812191,Brennan,553,France,Male,33,4,118082.89,1,0,0,94440.45,0,1.2503423056539862,0.12121212121212122,16.757575757575758
306,15636673,Onwuatuegwu,667,France,Male,31,1,119266.69,1,1,1,28257.63,0,4.220689774761719,0.03225806451612903,21.516129032258064
307,15594898,Hewitt,731,France,Male,43,2,0.0,1,1,1,170034.95,1,0.0,0.046511627906976744,17.0
308,15660211,Shih,629,Germany,Male,35,7,156847.29,2,1,0,31824.29,0,4.928540118255584,0.2,17.97142857142857
309,15773972,Balashov,614,France,Male,50,4,137104.47,1,1,0,127166.49,1,1.0781493615181168,0.08,12.28
310,15746726,Doyle,438,Germany,Male,31,8,78398.69,1,1,0,44937.01,0,1.7446352127121942,0.25806451612903225,14.129032258064516
311,15712287,Pokrovskii,652,France,Female,80,4,0.0,2,1,1,188603.07,0,0.0,0.05,8.15
312,15702919,Collins,729,Germany,Male,30,6,63669.42,1,1,0,145111.37,0,0.4387624484559687,0.2,24.3
313,15674398,Russo,642,France,Male,38,3,0.0,2,0,0,171463.83,0,0.0,0.07894736842105263,16.894736842105264
314,15797960,Skinner,806,Germany,Female,59,0,135296.33,1,1,0,182822.5,0,0.7400420079585389,0.0,13.661016949152541
315,15631868,Robertson,744,Spain,Male,36,2,153804.44,1,1,1,87213.33,0,1.7635427978727565,0.05555555555555555,20.666666666666668
316,15581539,Atkinson,474,Spain,Male,37,3,0.0,2,0,0,57175.32,0,0.0,0.08108108108108109,12.81081081081081
317,15662736,Doyle,559,France,Male,49,2,147069.78,1,1,0,120540.83,1,1.2200826889942602,0.04081632653061224,11.408163265306122
318,15666252,Ritchie,706,Spain,Male,42,9,0.0,2,1,1,28714.34,0,0.0,0.21428571428571427,16.80952380952381
319,15677512,McEncroe,628,Spain,Female,22,3,0.0,1,1,0,85426.28,0,0.0,0.13636363636363635,28.545454545454547
320,15626114,Pearson,429,France,Male,24,4,95741.75,1,1,0,46170.75,0,2.0736451108114986,0.16666666666666666,17.875
321,15810834,Gordon,525,Spain,Female,57,2,145965.33,1,1,1,64448.36,0,2.264841649965957,0.03508771929824561,9.210526315789474
322,15678910,Ts'ai,680,France,Female,30,8,141441.75,1,1,1,16278.97,0,8.688617891672507,0.26666666666666666,22.666666666666668
323,15694408,Lung,749,France,Male,40,1,139290.41,1,1,0,182855.42,1,0.7617516068159205,0.025,18.725
324,15585215,Yuan,763,France,Female,31,4,0.0,2,0,0,50404.72,0,0.0,0.12903225806451613,24.612903225806452
325,15682757,Pardey,734,France,Male,30,3,0.0,2,1,0,107640.25,0,0.0,0.1,24.466666666666665
326,15736601,Tai,716,France,Male,35,4,144428.87,1,1,0,134132.65,0,1.0767614745552259,0.11428571428571428,20.457142857142856
327,15601848,Scott,594,France,Male,35,2,0.0,2,1,0,103480.69,0,0.0,0.05714285714285714,16.97142857142857
328,15736008,Hunter,644,France,Female,46,9,95441.27,1,1,0,108761.05,1,0.8775317082724008,0.1956521739130435,14.0
329,15669064,Mazzanti,671,Germany,Male,35,1,144848.74,1,1,1,179012.3,0,0.8091552368189225,0.02857142857142857,19.17142857142857
330,15624528,L?,664,Germany,Male,26,7,116244.14,2,1,1,95145.14,0,1.221755940450558,0.2692307692307692,25.53846153846154
331,15598493,Beach,656,France,Male,50,7,0.0,2,0,1,72143.44,0,0.0,0.14,13.12
332,15601274,Hsieh,667,Spain,Female,40,1,146502.07,1,1,0,19162.89,0,7.645092676522174,0.025,16.675
333,15702669,Faulkner,663,Germany,Male,44,2,117028.6,2,0,1,144680.18,0,0.8088778988248426,0.045454545454545456,15.068181818181818
334,15728669,Knowles,584,Germany,Female,30,8,112013.81,1,1,0,177772.03,1,0.6300980531076795,0.26666666666666666,19.466666666666665
335,15742668,Day,626,Spain,Female,37,6,108269.37,1,1,0,5597.94,0,19.340930770962174,0.16216216216216217,16.91891891891892
336,15697441,Hsueh,485,France,Male,29,7,182123.79,1,1,0,116828.51,1,1.5588985085917815,0.2413793103448276,16.724137931034484
337,15740476,Tsao,659,Germany,Female,32,3,150923.74,2,0,1,174652.51,0,0.8641372517348876,0.09375,20.59375
338,15648064,Kennedy,649,France,Male,33,2,0.0,2,1,0,2010.98,0,0.0,0.06060606060606061,19.666666666666668
339,15636624,Nwabugwu,805,Spain,Female,39,5,165272.13,1,1,0,14109.85,1,11.713245002604564,0.1282051282051282,20.641025641025642
340,15807923,Young,716,Germany,Female,39,10,115301.31,1,1,0,43527.4,1,2.648936302191263,0.2564102564102564,18.358974358974358
341,15745844,Kerr,642,Germany,Female,40,6,129502.49,2,0,1,86099.23,1,1.504107411878132,0.15,16.05
342,15786170,Tien,659,France,Male,31,4,118342.26,1,0,0,161574.19,0,0.7324329461283389,0.12903225806451613,21.258064516129032
343,15681081,Marrero,545,Spain,Female,47,5,0.0,2,1,1,38970.14,0,0.0,0.10638297872340426,11.595744680851064
344,15684484,White,543,France,Male,22,8,0.0,2,0,0,127587.22,0,0.0,0.36363636363636365,24.681818181818183
345,15785869,Pisano,718,France,Female,25,7,0.0,2,1,0,30380.12,0,0.0,0.28,28.72
346,15763859,Brown,840,France,Female,43,7,0.0,2,1,0,90908.95,0,0.0,0.16279069767441862,19.53488372093023
347,15658935,Freeman,630,Germany,Female,34,9,106937.05,2,1,0,138275.01,0,0.7733649775183528,0.2647058823529412,18.529411764705884
348,15747358,Russell,643,Germany,Male,59,3,170331.37,1,1,1,32171.79,0,5.294432482619089,0.05084745762711865,10.898305084745763
349,15735203,Seleznyov,654,Germany,Female,32,1,114510.85,1,1,1,126143.23,0,0.907784349584199,0.03125,20.4375
350,15576256,Yusupova,582,France,Male,39,5,0.0,2,1,1,129892.93,0,0.0,0.1282051282051282,14.923076923076923
351,15659420,Foley,659,Spain,Male,32,3,107594.11,2,1,1,102416.84,0,1.0505509640797355,0.09375,20.59375
352,15593365,Shih,762,Spain,Male,39,2,81273.13,1,1,1,18719.67,0,4.341589889138004,0.05128205128205128,19.53846153846154
353,15777352,Ikedinachukwu,568,Spain,Female,32,7,169399.6,1,1,0,61936.22,0,2.7350652009438097,0.21875,17.75
354,15812007,Power,670,Spain,Male,25,6,0.0,2,1,1,78358.94,0,0.0,0.24,26.8
355,15625461,Amos,613,France,Female,45,1,187841.99,2,1,1,147224.27,0,1.2758901096945496,0.022222222222222223,13.622222222222222
356,15739438,Reed,539,France,Male,30,0,0.0,2,1,0,160979.66,0,0.0,0.0,17.966666666666665
357,15611759,Simmons,850,Spain,Female,57,8,126776.3,2,1,1,132298.49,0,0.9582596143009645,0.14035087719298245,14.912280701754385
358,15661629,Ricci,522,Spain,Male,34,9,126436.29,1,1,0,174248.52,1,0.7256089750432314,0.2647058823529412,15.352941176470589
359,15633950,Yen,737,France,Male,41,1,101960.74,1,1,1,123547.28,0,0.825277092300211,0.024390243902439025,17.975609756097562
360,15592386,Campbell,520,France,Male,58,3,0.0,2,0,1,32790.02,0,0.0,0.05172413793103448,8.96551724137931
361,15803716,West,706,Spain,Male,28,3,0.0,2,0,1,181543.67,0,0.0,0.10714285714285714,25.214285714285715
362,15696674,Robinson,643,Germany,Female,45,2,150842.93,1,0,1,2319.96,1,65.0196253383679,0.044444444444444446,14.28888888888889
363,15706365,Bianchi,648,France,Female,50,9,102535.57,1,1,1,189543.19,0,0.5409615085617162,0.18,12.96
364,15745088,Chen,443,Germany,Female,29,9,99027.61,2,1,0,10940.4,0,9.051552959672406,0.3103448275862069,15.275862068965518
365,15676715,Madukaego,640,France,Male,68,9,0.0,2,1,1,199493.38,0,0.0,0.1323529411764706,9.411764705882353
366,15613085,Ibrahimova,628,Spain,Female,33,3,0.0,1,1,1,188193.25,0,0.0,0.09090909090909091,19.03030303030303
367,15633537,Nolan,540,Germany,Female,42,9,87271.41,2,1,0,172572.64,0,0.5057082629088828,0.21428571428571427,12.857142857142858
368,15594720,Scott,460,Germany,Female,35,8,102742.91,2,1,1,189339.6,0,0.5426382542267967,0.22857142857142856,13.142857142857142
369,15684042,Blair,636,Germany,Male,34,2,40105.51,2,0,1,53512.16,0,0.7494653551641346,0.058823529411764705,18.705882352941178
370,15583303,Monaldo,593,France,Female,29,2,152265.43,1,1,0,34004.44,0,4.477810250661384,0.06896551724137931,20.448275862068964
371,15611579,Sutherland,801,Spain,Male,42,4,141947.67,1,1,1,10598.29,0,13.393450264146386,0.09523809523809523,19.071428571428573
372,15774696,Cole,640,Germany,Female,75,1,106307.91,2,0,1,113428.77,0,0.9372217471810723,0.013333333333333334,8.533333333333333
373,15694506,Briggs,611,Germany,Male,31,0,107884.81,2,1,1,183487.98,0,0.5879666341086757,0.0,19.70967741935484
374,15688074,Gregory,802,Germany,Male,31,1,125013.72,1,1,1,187658.09,0,0.6661781541099561,0.03225806451612903,25.870967741935484
375,15759537,Bianchi,717,Germany,Male,35,7,58469.37,2,1,1,172459.39,0,0.33903268473812875,0.2,20.485714285714284
376,15758449,Angelo,769,France,Female,39,8,0.0,1,0,1,21016.0,0,0.0,0.20512820512820512,19.71794871794872
377,15583456,Gardiner,745,Germany,Male,45,10,117231.63,3,1,1,122381.02,1,0.957923295622148,0.2222222222222222,16.555555555555557
378,15667871,Kerr,572,Spain,Male,35,4,152390.26,1,1,0,128123.66,0,1.189399834503635,0.11428571428571428,16.34285714285714
379,15677371,Ko,629,Spain,Female,30,2,34013.63,1,1,0,19570.63,0,1.7379936159438911,0.06666666666666667,20.966666666666665
380,15629677,Distefano,687,Spain,Female,39,2,0.0,3,0,0,188150.6,1,0.0,0.05128205128205128,17.615384615384617
381,15713578,Farrell,483,France,Female,50,9,0.0,2,1,1,111020.24,0,0.0,0.18,9.66
382,15591509,Milano,690,France,Male,36,7,101583.11,2,1,0,123775.15,0,0.820706822007487,0.19444444444444445,19.166666666666668
383,15568240,Ting,492,Germany,Female,30,10,77168.87,2,0,1,146700.22,0,0.5260310448068858,0.3333333333333333,16.4
384,15622993,Boyd,709,Germany,Male,28,8,124695.72,2,1,0,145251.35,0,0.8584823480126001,0.2857142857142857,25.321428571428573
385,15689294,Onyemaechi,705,Germany,Male,44,3,105934.96,1,1,0,82463.69,0,1.2846255121496504,0.06818181818181818,16.022727272727273
386,15720910,Black,560,France,Female,66,9,0.0,1,1,1,15928.49,0,0.0,0.13636363636363635,8.484848484848484
387,15721181,Oliver,611,Spain,Male,46,6,0.0,2,1,0,45886.33,0,0.0,0.13043478260869565,13.282608695652174
388,15776433,Greco,730,Spain,Male,62,2,0.0,2,1,1,186489.95,0,0.0,0.03225806451612903,11.774193548387096
389,15748936,Whitehead,709,Spain,Female,45,2,0.0,2,0,1,162922.65,0,0.0,0.044444444444444446,15.755555555555556
390,15717225,Ikemefuna,544,France,Female,21,10,161525.96,2,1,0,9262.77,0,17.43819181519135,0.47619047619047616,25.904761904761905
391,15685226,Morrison,712,Germany,Female,29,7,147199.07,1,1,1,84932.4,0,1.733132114481635,0.2413793103448276,24.551724137931036
392,15785611,Onyeoruru,752,Germany,Male,38,3,183102.29,1,1,1,71557.12,0,2.5588269902422014,0.07894736842105263,19.789473684210527
393,15573456,Cunningham,648,Spain,Male,46,9,127209.0,2,1,0,77405.95,1,1.6434007980006706,0.1956521739130435,14.08695652173913
